verified,id,group,start,end,name_fr,name_en,wiki_fr,wiki_en,description_fr,description_en,background,foreground,border
true,cultures:europe:boian_culture,cultures-europe,-4300,-3500,Culture de Boian,Boian culture,https://en.wikipedia.org/wiki/Boian_culture,https://en.wikipedia.org/wiki/Boian_culture,,Neolithic archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:sepulcres_de_fossa_culture,cultures-europe,-4200,-3600,Culture des Sepulcres de fossa,Sepulcres de fossa culture,https://en.wikipedia.org/wiki/Sepulcres_de_fossa_culture,https://en.wikipedia.org/wiki/Sepulcres_de_fossa_culture,,Neolithic archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:comb_ceramic_culture,cultures-europe,-4200,-2000,Culture à céramique peignée,Comb Ceramic culture,https://en.wikipedia.org/wiki/Comb_Ceramic_culture,https://en.wikipedia.org/wiki/Comb_Ceramic_culture,,Ancient northeast European culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:san_ciriaco_culture,cultures-europe,-4500,-4000,San Ciriaco culture,San Ciriaco culture,https://en.wikipedia.org/wiki/San_Ciriaco_culture,https://en.wikipedia.org/wiki/San_Ciriaco_culture,,Sardinian archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:windmill_hill_culture,cultures-europe,-3000,-2000,Culture de Windmill Hill,Windmill Hill culture,https://fr.wikipedia.org/wiki/Culture_de_Windmill_Hill,https://en.wikipedia.org/wiki/Windmill_Hill_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:cernavod%c4%83_culture,cultures-europe,-4000,-3200,Culture de Cernavodă,Cernavodă culture,https://fr.wikipedia.org/wiki/Culture_de_Cernavodă,https://en.wikipedia.org/wiki/Cernavod%C4%83_culture,culture néolithique de l'âge du cuivre,Archaeological culture (c. 4000-3200),oklch(62.3% 0.214 259.815),,
true,cultures:europe:cortaillod_culture,cultures-europe,-4500,-3350,Culture de Cortaillod,Cortaillod culture,https://fr.wikipedia.org/wiki/Culture_de_Cortaillod,https://en.wikipedia.org/wiki/Cortaillod_culture,culture archéologique,Neolithic culture in Switzerland,oklch(62.3% 0.214 259.815),,
true,cultures:europe:pfyn_culture,cultures-europe,-4300,-3500,Culture de Pfyn,Pfyn culture,https://en.wikipedia.org/wiki/Pfyn_culture,https://en.wikipedia.org/wiki/Pfyn_culture,,Neolithic archaeological culture in Central Europe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:repin_culture,cultures-europe,-3900,-3300,Culture de Repin,Repin culture,https://en.wikipedia.org/wiki/Repin_culture,https://en.wikipedia.org/wiki/Repin_culture,,4th millennium BC Eneolithic archaeological culture in Eastern Europe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:altheim_culture,cultures-europe,-3800,-3400,Culture d'Altheim,Altheim culture,https://en.wikipedia.org/wiki/Altheim_culture,https://en.wikipedia.org/wiki/Altheim_culture,,Archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:baalberge_group,cultures-europe,-3800,-3400,Culture de Baalberge,Baalberge group,https://fr.wikipedia.org/wiki/Culture_de_Baalberge,https://en.wikipedia.org/wiki/Baalberge_group,,Archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:langdale_axe_industry,cultures-europe,-4000,-3500,Industrie des haches de Langdale,Langdale axe industry,https://fr.wikipedia.org/wiki/Industrie_des_haches_de_Langdale,https://en.wikipedia.org/wiki/Langdale_axe_industry,,Stone tool manufacturing,oklch(62.3% 0.214 259.815),,
true,cultures:europe:m%c4%a1arr_phase,cultures-europe,-3800,-3600,Phase de Mġarr,Mġarr phase,https://en.wikipedia.org/wiki/M%C4%A1arr_phase,https://en.wikipedia.org/wiki/M%C4%A1arr_phase,,Prehistoric period in Malta,oklch(62.3% 0.214 259.815),,
true,cultures:europe:mondsee_group,cultures-europe,-3800,-2800,Groupe de Mondsee,Mondsee group,https://en.wikipedia.org/wiki/Mondsee_group,https://en.wikipedia.org/wiki/Mondsee_group,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:kemi_oba_culture,cultures-europe,-3700,-2200,Kemi Oba culture,Kemi Oba culture,https://en.wikipedia.org/wiki/Kemi_Oba_culture,https://en.wikipedia.org/wiki/Kemi_Oba_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:maykop_culture,cultures-europe,-3700,-3000,Culture de Maikop,Maykop culture,https://en.wikipedia.org/wiki/Maykop_culture,https://en.wikipedia.org/wiki/Maykop_culture,,Bronze Age civilization in the Caucasus (c. 3700–3000 BC),oklch(62.3% 0.214 259.815),,
true,cultures:europe:novosvobodnaya_culture,cultures-europe,-3500,-3100,Culture de Novosvobodnaïa,Novosvobodnaya culture,https://en.wikipedia.org/wiki/Novosvobodnaya_culture,https://en.wikipedia.org/wiki/Novosvobodnaya_culture,,Early Bronze Age archaeological culture in the North Caucasus,oklch(62.3% 0.214 259.815),,
true,cultures:europe:rinaldone_culture,cultures-europe,-3700,-2100,Culture de Rinaldone,Rinaldone culture,https://en.wikipedia.org/wiki/Rinaldone_culture,https://en.wikipedia.org/wiki/Rinaldone_culture,,Eneolithic culture in 3–4 BCE,oklch(62.3% 0.214 259.815),,
true,cultures:europe:baden_culture,cultures-europe,-3600,-2800,Culture de Baden,Baden culture,https://fr.wikipedia.org/wiki/Culture_de_Baden,https://en.wikipedia.org/wiki/Baden_culture,,Copper Age culture in south-central Europe (c. 3520–2690 BC),oklch(62.3% 0.214 259.815),,
true,cultures:europe:mykhailivka_culture,cultures-europe,-3600,-3000,Culture de Mykhailivka,Mykhailivka culture,https://en.wikipedia.org/wiki/Mykhailivka_culture,https://en.wikipedia.org/wiki/Mykhailivka_culture,,Archeological culture in the Pontic steppe (3600–3000 BCE),oklch(62.3% 0.214 259.815),,
true,cultures:europe:tei_culture,cultures-europe,-2000,-1400,Culture de Tei,Tei culture,https://en.wikipedia.org/wiki/Tei_culture,https://en.wikipedia.org/wiki/Tei_culture,,Bronze age culture in Europe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:wartberg_culture,cultures-europe,-3600,-2800,Culture de Wartberg,Wartberg culture,https://en.wikipedia.org/wiki/Wartberg_culture,https://en.wikipedia.org/wiki/Wartberg_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:megalithic_temples_of_malta,cultures-europe,-3600,-2500,Temples mégalithiques de Malte,Megalithic Temples of Malta,https://fr.wikipedia.org/wiki/Temples_mégalithiques_de_Malte,https://en.wikipedia.org/wiki/Megalithic_Temples_of_Malta,ensemble de temples présents dans l'archipel maltais,Ancient temples of Malta (3600 BC–2500 BC),oklch(62.3% 0.214 259.815),,
true,cultures:europe:horgen_culture,cultures-europe,-3500,-2850,Horgen culture,Horgen culture,https://en.wikipedia.org/wiki/Horgen_culture,https://en.wikipedia.org/wiki/Horgen_culture,,Neolithic culture in Switzerland,oklch(62.3% 0.214 259.815),,
true,cultures:europe:hvar_culture,cultures-europe,-3500,-2500,Hvar culture,Hvar culture,https://en.wikipedia.org/wiki/Hvar_culture,https://en.wikipedia.org/wiki/Hvar_culture,,Neolithic culture in the eastern Adriatic coast,oklch(62.3% 0.214 259.815),,
true,cultures:europe:peterborough_ware,cultures-europe,-3500,-2500,Céramique de Peterborough,Peterborough ware,https://en.wikipedia.org/wiki/Peterborough_ware,https://en.wikipedia.org/wiki/Peterborough_ware,,Pottery style of the British Neolithic,oklch(62.3% 0.214 259.815),,
true,cultures:europe:v%c3%a9raza_culture,cultures-europe,-3500,-2000,Culture de Véraza,Véraza culture,https://en.wikipedia.org/wiki/V%C3%A9raza_culture,https://en.wikipedia.org/wiki/V%C3%A9raza_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:nakhchivan_culture,cultures-europe,-3000,-1000,Culture de Nakhitchevan,Nakhchivan culture,https://en.wikipedia.org/wiki/Nakhchivan_culture,https://en.wikipedia.org/wiki/Nakhchivan_culture,,"Archaeological culture from the 3rd and 2nd millennium BC, Azerbaijan",oklch(62.3% 0.214 259.815),,
true,cultures:europe:co%c8%9bofeni_culture,cultures-europe,-3500,-2500,Culture de Coțofeni,Coțofeni culture,https://en.wikipedia.org/wiki/Co%C8%9Bofeni_culture,https://en.wikipedia.org/wiki/Co%C8%9Bofeni_culture,,Early Bronze Age archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:usatove_culture,cultures-europe,-3650,-2740,Culture d'Usatovo,Usatove culture,https://fr.wikipedia.org/wiki/Culture_d'Usatovo,https://en.wikipedia.org/wiki/Usatove_culture,,Archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:minoan_civilization,cultures-europe,-2700,-1200,Civilisation minoenne,Minoan civilization,https://fr.wikipedia.org/wiki/Civilisation_minoenne,https://en.wikipedia.org/wiki/Minoan_civilization,civilisation de l'âge du bronze,Bronze Age civilization on Crete and other Aegean Islands,oklch(62.3% 0.214 259.815),,
true,cultures:europe:globular_amphora_culture,cultures-europe,-3400,-2300,Culture des amphores globulaires,Globular Amphora culture,https://fr.wikipedia.org/wiki/Culture_des_amphores_globulaires,https://en.wikipedia.org/wiki/Globular_Amphora_culture,culture néolithique en Europe centrale et orientale,Archaeological culture in Central Europe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:salzm%c3%bcnde_group,cultures-europe,-3400,-3000,Groupe de Salzmünde,Salzmünde group,https://en.wikipedia.org/wiki/Salzm%C3%BCnde_group,https://en.wikipedia.org/wiki/Salzm%C3%BCnde_group,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:vlaardingen_culture,cultures-europe,-3500,-2500,Culture de Vlaardingen,Vlaardingen culture,https://en.wikipedia.org/wiki/Vlaardingen_culture,https://en.wikipedia.org/wiki/Vlaardingen_culture,,Neolithic archaeological culture in the Netherlands,oklch(62.3% 0.214 259.815),,
true,cultures:europe:arzachena_culture,cultures-europe,-4300,-3700,Culture d'Arzachena,Arzachena culture,https://fr.wikipedia.org/wiki/Culture_d'Arzachena,https://en.wikipedia.org/wiki/Arzachena_culture,,4000 B.C. Corsican and Sardinian culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:remedello_culture,cultures-europe,-3400,-2400,Culture de Remedello,Remedello culture,https://fr.wikipedia.org/wiki/Culture_de_Remedello,https://en.wikipedia.org/wiki/Remedello_culture,,Culture during the Copper Age in Northern Italy,oklch(62.3% 0.214 259.815),,
true,cultures:europe:ezero_culture,cultures-europe,-3300,-2700,Culture d'Ezero,Ezero culture,https://en.wikipedia.org/wiki/Ezero_culture,https://en.wikipedia.org/wiki/Ezero_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:novotitarovskaya_culture,cultures-europe,-3300,-2700,Culture de Novotitarovskaïa,Novotitarovskaya culture,https://en.wikipedia.org/wiki/Novotitarovskaya_culture,https://en.wikipedia.org/wiki/Novotitarovskaya_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:saflieni_phase,cultures-europe,-3300,-3000,Phase de Saflieni,Saflieni phase,https://en.wikipedia.org/wiki/Saflieni_phase,https://en.wikipedia.org/wiki/Saflieni_phase,,Archaeological phase of Maltese prehistory,oklch(62.3% 0.214 259.815),,
true,cultures:europe:levantine_bronze_age,cultures-europe,-2200,-1500,Âge du bronze levantin,Levantine Bronze Age,https://en.wikipedia.org/wiki/Levantine_Bronze_Age,https://en.wikipedia.org/wiki/Levantine_Bronze_Age,,"Culture of eastern Spain, 2200–1500 BC",oklch(62.3% 0.214 259.815),,
true,cultures:europe:yamnaya_culture,cultures-europe,-3600,-2300,Culture Yamna,Yamnaya culture,https://fr.wikipedia.org/wiki/Culture_Yamna,https://en.wikipedia.org/wiki/Yamnaya_culture,culture archéologique,Archaeological culture in the Pontic steppe circa 3300 BCE),oklch(62.3% 0.214 259.815),,
true,cultures:europe:los_millares,cultures-europe,-3020,-2000,Los Millares,Los Millares,https://en.wikipedia.org/wiki/Los_Millares,https://en.wikipedia.org/wiki/Los_Millares,,Chalcolithic occupation site in Spain,oklch(62.3% 0.214 259.815),,
true,cultures:europe:pitted_ware_culture,cultures-europe,-3500,-2300,Culture des vases perforés,Pitted Ware culture,https://en.wikipedia.org/wiki/Pitted_Ware_culture,https://en.wikipedia.org/wiki/Pitted_Ware_culture,,Archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:walternienburg-bernburg_culture,cultures-europe,-3100,-2700,Culture de Walternienburg-Bernburg,Walternienburg-Bernburg culture,https://en.wikipedia.org/wiki/Walternienburg-Bernburg_culture,https://en.wikipedia.org/wiki/Walternienburg-Bernburg_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:eutresis_culture,cultures-europe,-3200,-2650,Culture d'Eutrésie,Eutresis culture,https://en.wikipedia.org/wiki/Eutresis_culture,https://en.wikipedia.org/wiki/Eutresis_culture,,Neolithic and Early Bronze Age archaeological culture in mainland Greece,oklch(62.3% 0.214 259.815),,
true,cultures:europe:ozieri_culture,cultures-europe,-4000,-2800,Culture d'Ozieri,Ozieri culture,https://fr.wikipedia.org/wiki/Culture_d'Ozieri,https://en.wikipedia.org/wiki/Ozieri_culture,,Prehistoric culture on Sardinia,oklch(62.3% 0.214 259.815),,
true,cultures:europe:cycladic_culture,cultures-europe,-3200,-1050,Culture des Cyclades,Cycladic culture,https://fr.wikipedia.org/wiki/Culture_des_Cyclades,https://en.wikipedia.org/wiki/Cycladic_culture,culture archéologique de l'Âge du bronze,Bronze Age culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:tarxien_phase,cultures-europe,-3000,-2500,Phase de Tarxien,Tarxien phase,https://en.wikipedia.org/wiki/Tarxien_phase,https://en.wikipedia.org/wiki/Tarxien_phase,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:gaudo_culture,cultures-europe,-3150,-2300,Culture de Gaudo,Gaudo culture,https://fr.wikipedia.org/wiki/Culture_de_Gaudo,https://en.wikipedia.org/wiki/Gaudo_culture,culture énéolithique qui se développe à partir de la fin du IVe millénaire av. J.-C. et durant le IIIe millénaire av. J.-C. dans le Sud de l'Italie,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:seine%e2%80%93oise%e2%80%93marne_culture,cultures-europe,-3100,-2000,Culture Seine-Oise-Marne,Seine–Oise–Marne culture,https://fr.wikipedia.org/wiki/Culture_Seine-Oise-Marne,https://en.wikipedia.org/wiki/Seine%E2%80%93Oise%E2%80%93Marne_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:nordwestblock,cultures-europe,-3000,-500,Nordwestblock,Nordwestblock,https://fr.wikipedia.org/wiki/Nordwestblock,https://en.wikipedia.org/wiki/Nordwestblock,,Hypothetical European cultural region,oklch(62.3% 0.214 259.815),,
true,cultures:europe:vu%c4%8dedol_culture,cultures-europe,-3000,-2200,Culture de Vučedol,Vučedol culture,https://fr.wikipedia.org/wiki/Culture_de_Vučedol,https://en.wikipedia.org/wiki/Vu%C4%8Dedol_culture,,Archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:aegean_civilization,cultures-europe,-3000,-1100,Période égéenne,Aegean civilization,https://fr.wikipedia.org/wiki/Période_égéenne,https://en.wikipedia.org/wiki/Aegean_civilization,,Ancient Greek Bronze Age civilizations,oklch(62.3% 0.214 259.815),,
true,cultures:europe:fatyanovo%e2%80%93balanovo_culture,cultures-europe,-2900,-2050,Culture de Fatianovo-Balanovo,Fatyanovo–Balanovo culture,https://fr.wikipedia.org/wiki/Culture_de_Fatianovo-Balanovo,https://en.wikipedia.org/wiki/Fatyanovo%E2%80%93Balanovo_culture,,Archaeological culture in modern-day Russia,oklch(62.3% 0.214 259.815),,
true,cultures:europe:corded_ware_culture,cultures-europe,-3000,-2200,Culture de la céramique cordée,Corded Ware culture,https://fr.wikipedia.org/wiki/Culture_de_la_céramique_cordée,https://en.wikipedia.org/wiki/Corded_Ware_culture,culture du Néolithique final en Europe du Nord,European Bronze Age culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:havelland_culture,cultures-europe,-3000,-2000,Havelland culture,Havelland culture,https://en.wikipedia.org/wiki/Havelland_culture,https://en.wikipedia.org/wiki/Havelland_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:middle_dnieper_culture,cultures-europe,-3200,-2300,Culture du Dniepr moyen,Middle Dnieper culture,https://fr.wikipedia.org/wiki/Culture_du_Dniepr_moyen,https://en.wikipedia.org/wiki/Middle_Dnieper_culture,,Archaeological culture in modern-day Ukraine and Belarus,oklch(62.3% 0.214 259.815),,
true,cultures:europe:single_grave_culture,cultures-europe,-2800,-2200,Culture des tombes individuelles,Single Grave culture,https://en.wikipedia.org/wiki/Single_Grave_culture,https://en.wikipedia.org/wiki/Single_Grave_culture,,Archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:battle_axe_culture,cultures-europe,-2800,-2300,Culture de la hache de combat,Battle Axe culture,https://en.wikipedia.org/wiki/Battle_Axe_culture,https://en.wikipedia.org/wiki/Battle_Axe_culture,,Chalcolithic European archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:bell_beaker_culture,cultures-europe,-2900,-1900,Culture campaniforme,Bell Beaker culture,https://fr.wikipedia.org/wiki/Culture_campaniforme,https://en.wikipedia.org/wiki/Bell_Beaker_culture,culture proto-historique,"European archaeological culture, 2800–1800 BC",oklch(62.3% 0.214 259.815),,
true,cultures:europe:catacomb_culture,cultures-europe,-2800,-2200,Culture des catacombes,Catacomb culture,https://fr.wikipedia.org/wiki/Culture_des_catacombes,https://en.wikipedia.org/wiki/Catacomb_culture,culture archéologique entre 2800 et 2200 AEC,"Bronze age steppe culture, 2500–1950 BC",oklch(62.3% 0.214 259.815),,
true,cultures:europe:abealzu-filigosa_culture,cultures-europe,-2700,-2400,Culture d'Abealzu-Filigosa,Abealzu-Filigosa culture,https://fr.wikipedia.org/wiki/Culture_d'Abealzu-Filigosa,https://en.wikipedia.org/wiki/Abealzu-Filigosa_culture,,Copper Age culture in Sardinia,oklch(62.3% 0.214 259.815),,
true,cultures:europe:colchian_culture,cultures-europe,-2700,-700,Culture colchidienne,Colchian culture,https://fr.wikipedia.org/wiki/Culture_colchidienne,https://en.wikipedia.org/wiki/Colchian_culture,,Neolithic culture of the western Caucasus,oklch(62.3% 0.214 259.815),,
true,cultures:europe:poltavka_culture,cultures-europe,-2800,-2100,Culture de Poltavka,Poltavka culture,https://en.wikipedia.org/wiki/Poltavka_culture,https://en.wikipedia.org/wiki/Poltavka_culture,,Early to middle Bronze Age archaeological culture of the middle Volga,oklch(62.3% 0.214 259.815),,
true,cultures:europe:rzucewo_culture,cultures-europe,-2700,-2100,Culture de Rzucewo,Rzucewo culture,https://en.wikipedia.org/wiki/Rzucewo_culture,https://en.wikipedia.org/wiki/Rzucewo_culture,,Local archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:korakou_culture,cultures-europe,-2700,-2000,Culture de Korakou,Korakou culture,https://en.wikipedia.org/wiki/Korakou_culture,https://en.wikipedia.org/wiki/Korakou_culture,,Early phase of Bronze Age Greece,oklch(62.3% 0.214 259.815),,
true,cultures:europe:glina-schneckenberg_culture,cultures-europe,-2600,-2000,Culture Glina-Schneckenberg,Glina-Schneckenberg culture,https://en.wikipedia.org/wiki/Glina-Schneckenberg_culture,https://en.wikipedia.org/wiki/Glina-Schneckenberg_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:abashevo_culture,cultures-europe,-2300,-1900,Culture d'Abachevo,Abashevo culture,https://fr.wikipedia.org/wiki/Culture_d'Abachevo,https://en.wikipedia.org/wiki/Abashevo_culture,,Bronze Age culture of the Urals,oklch(62.3% 0.214 259.815),,
true,cultures:europe:nagyr%c3%a9v_culture,cultures-europe,-3000,-1000,Culture de Nagyrév,Nagyrév culture,https://en.wikipedia.org/wiki/Nagyr%C3%A9v_culture,https://en.wikipedia.org/wiki/Nagyr%C3%A9v_culture,,Bronze Age culture in present-day Hungary,oklch(62.3% 0.214 259.815),,
true,cultures:europe:potapovka_culture,cultures-europe,-2100,-1800,Culture de Potapovka,Potapovka culture,https://en.wikipedia.org/wiki/Potapovka_culture,https://en.wikipedia.org/wiki/Potapovka_culture,,Bronze Age culture in Russia,oklch(62.3% 0.214 259.815),,
