id,group,type,name_fr,name_en,start,end,wiki_fr,wiki_en,credits_url,credits_attribution,size,cover,background,foreground,border
1765016551-22,dinosaurs-herbivorous,range,Tuojiangosaurus,Tuojiangosaurus,-157000000,-154000000,https://fr.wikipedia.org/wiki/Tuojiangosaurus,https://en.wikipedia.org/wiki/Tuojiangosaurus,https://www.nhm.ac.uk/discover/dino-directory/tuojiangosaurus.html,Natural History Museum,7.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Ftuojiang.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017080-282,dinosaurs-herbivorous,range,Barosaurus,Barosaurus,-155000000,-145000000,https://fr.wikipedia.org/wiki/Barosaurus,https://en.wikipedia.org/wiki/Barosaurus,https://www.nhm.ac.uk/discover/dino-directory/barosaurus.html,Natural History Museum,24.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fbaro.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017057-271,dinosaurs-herbivorous,range,Camptosaurus,Camptosaurus,-155000000,-145000000,https://fr.wikipedia.org/wiki/Camptosaurus,https://en.wikipedia.org/wiki/Camptosaurus,https://www.nhm.ac.uk/discover/dino-directory/camptosaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fcampto.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016978-232,dinosaurs-herbivorous,range,Dryosaurus,Dryosaurus,-155000000,-140000000,https://fr.wikipedia.org/wiki/Dryosaurus,https://en.wikipedia.org/wiki/Dryosaurus,https://www.nhm.ac.uk/discover/dino-directory/dryosaurus.html,Natural History Museum,4.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdryo.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016854-171,dinosaurs-herbivorous,range,Kentrosaurus,Kentrosaurus,-155000000,-150000000,https://fr.wikipedia.org/wiki/Kentrosaurus,https://en.wikipedia.org/wiki/Kentrosaurus,https://www.nhm.ac.uk/discover/dino-directory/kentrosaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fkentro.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016809-149,dinosaurs-herbivorous,range,Mamenchisaurus,Mamenchisaurus,-155000000,-145000000,https://fr.wikipedia.org/wiki/Mamenchisaurus,https://en.wikipedia.org/wiki/Mamenchisaurus,https://www.nhm.ac.uk/discover/dino-directory/mamenchisaurus.html,Natural History Museum,22.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fmamench.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017004-245,dinosaurs-herbivorous,range,Dacentrurus,Dacentrurus,-154000000,-150000000,https://fr.wikipedia.org/wiki/Dacentrurus,https://en.wikipedia.org/wiki/Dacentrurus,https://www.nhm.ac.uk/discover/dino-directory/dacentrurus.html,Natural History Museum,6.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdacentr.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016947-217,dinosaurs-herbivorous,range,Euhelopus,Euhelopus,-154000000,-142000000,https://fr.wikipedia.org/wiki/Euhelopus,https://en.wikipedia.org/wiki/Euhelopus,https://www.nhm.ac.uk/discover/dino-directory/euhelopus.html,Natural History Museum,10.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FEuhelopus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016943-215,dinosaurs-herbivorous,range,Europasaurus,Europasaurus,-154000000,-151000000,https://fr.wikipedia.org/wiki/Europasaurus,https://en.wikipedia.org/wiki/Europasaurus,https://www.nhm.ac.uk/discover/dino-directory/europasaurus.html,Natural History Museum,6.2m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FEuropasaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016933-210,dinosaurs-herbivorous,range,Gargoyleosaurus,Gargoyleosaurus,-154000000,-142000000,https://fr.wikipedia.org/wiki/Gargoyleosaurus,https://en.wikipedia.org/wiki/Gargoyleosaurus,https://www.nhm.ac.uk/discover/dino-directory/gargoyleosaurus.html,Natural History Museum,4.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FGargoyleosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016917-202,dinosaurs-herbivorous,range,Giraffatitan,Giraffatitan,-154000000,-142000000,https://fr.wikipedia.org/wiki/Giraffatitan,https://en.wikipedia.org/wiki/Giraffatitan,https://www.nhm.ac.uk/discover/dino-directory/giraffatitan.html,Natural History Museum,23.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FGiraffatitan.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016897-192,dinosaurs-herbivorous,range,Haplocanthosaurus,Haplocanthosaurus,-154000000,-142000000,https://fr.wikipedia.org/wiki/Haplocanthosaurus,https://en.wikipedia.org/wiki/Haplocanthosaurus,https://www.nhm.ac.uk/discover/dino-directory/haplocanthosaurus.html,Natural History Museum,21.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FHaplocanthosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016891-189,dinosaurs-herbivorous,range,Hesperosaurus,Hesperosaurus,-154000000,-142000000,https://fr.wikipedia.org/wiki/Hesperosaurus,https://en.wikipedia.org/wiki/Hesperosaurus,https://www.nhm.ac.uk/discover/dino-directory/hesperosaurus.html,Natural History Museum,6.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FHesperosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016866-177,dinosaurs-herbivorous,range,Janenschia,Janenschia,-154000000,-151000000,https://fr.wikipedia.org/wiki/Janenschia,https://en.wikipedia.org/wiki/Janenschia,https://www.nhm.ac.uk/discover/dino-directory/janenschia.html,Natural History Museum,20.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FJanenschia.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016738-114,dinosaurs-herbivorous,range,Othnielia,Othnielia,-154000000,-142000000,https://fr.wikipedia.org/wiki/Othnielia,https://en.wikipedia.org/wiki/Othnielia,https://www.nhm.ac.uk/discover/dino-directory/othnielia.html,Natural History Museum,1.4m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FOthnielia.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016584-38,dinosaurs-herbivorous,range,Supersaurus,Supersaurus,-154000000,-142000000,https://fr.wikipedia.org/wiki/Supersaurus,https://en.wikipedia.org/wiki/Supersaurus,https://www.nhm.ac.uk/discover/dino-directory/supersaurus.html,Natural History Museum,35.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FSupersaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017118-301,dinosaurs-herbivorous,range,Apatosaurus,Apatosaurus,-152000000,-145000000,https://fr.wikipedia.org/wiki/Apatosaurus,https://en.wikipedia.org/wiki/Apatosaurus,https://www.nhm.ac.uk/discover/dino-directory/apatosaurus.html,Natural History Museum,21.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fapatosaurus-art.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017067-276,dinosaurs-herbivorous,range,Brachiosaurus,Brachiosaurus,-152000000,-145000000,https://fr.wikipedia.org/wiki/Brachiosaurus,https://en.wikipedia.org/wiki/Brachiosaurus,https://www.nhm.ac.uk/discover/dino-directory/brachiosaurus.html,Natural History Museum,22.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fbrachiosaurus-ml.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017039-262,dinosaurs-herbivorous,range,Chaoyangsaurus,Chaoyangsaurus,-152000000,-145000000,https://fr.wikipedia.org/wiki/Chaoyangsaurus,https://en.wikipedia.org/wiki/Chaoyangsaurus,https://www.nhm.ac.uk/discover/dino-directory/chaoyangsaurus.html,Natural History Museum,1.1m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FChaoyangsaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016988-237,dinosaurs-herbivorous,range,Diplodocus,Diplodocus,-152000000,-145000000,https://fr.wikipedia.org/wiki/Diplodocus,https://en.wikipedia.org/wiki/Diplodocus,https://www.nhm.ac.uk/discover/dino-directory/diplodocus.html,Natural History Museum,26.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdiplodocus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016962-224,dinosaurs-herbivorous,range,Enigmacursor,Enigmacursor,-152000000,-145000000,https://fr.wikipedia.org/wiki/Enigmacursor,https://en.wikipedia.org/wiki/Enigmacursor,https://www.nhm.ac.uk/discover/dino-directory/enigmacursor.html,Natural History Museum,1.8m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fenigmacursor-ml.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016600-46,dinosaurs-herbivorous,range,Stegosaurus,Stegosaurus,-152000000,-145000000,https://fr.wikipedia.org/wiki/Stegosaurus,https://en.wikipedia.org/wiki/Stegosaurus,https://www.nhm.ac.uk/discover/dino-directory/stegosaurus.html,Natural History Museum,9.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fstego.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017063-274,dinosaurs-herbivorous,range,Brachytrachelopan,Brachytrachelopan,-150000000,-149000000,https://fr.wikipedia.org/wiki/Brachytrachelopan,https://en.wikipedia.org/wiki/Brachytrachelopan,https://www.nhm.ac.uk/discover/dino-directory/brachytrachelopan.html,Natural History Museum,10.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FBrachytrachelopan.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017059-272,dinosaurs-herbivorous,range,Camarasaurus,Camarasaurus,-150000000,-140000000,https://fr.wikipedia.org/wiki/Camarasaurus,https://en.wikipedia.org/wiki/Camarasaurus,https://www.nhm.ac.uk/discover/dino-directory/camarasaurus.html,Natural History Museum,23.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fcamara.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016992-239,dinosaurs-herbivorous,range,Dicraeosaurus,Dicraeosaurus,-150000000,-135000000,https://fr.wikipedia.org/wiki/Dicraeosaurus,https://en.wikipedia.org/wiki/Dicraeosaurus,https://www.nhm.ac.uk/discover/dino-directory/dicraeosaurus.html,Natural History Museum,20.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FDicraeosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016880-184,dinosaurs-herbivorous,range,Hylaeosaurus,Hylaeosaurus,-150000000,-135000000,https://fr.wikipedia.org/wiki/Hylaeosaurus,https://en.wikipedia.org/wiki/Hylaeosaurus,https://www.nhm.ac.uk/discover/dino-directory/hylaeosaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fhylaeo.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016821-155,dinosaurs-herbivorous,range,Lusotitan,Lusotitan,-150000000,-143000000,https://fr.wikipedia.org/wiki/Lusotitan,https://en.wikipedia.org/wiki/Lusotitan,https://www.nhm.ac.uk/discover/dino-directory/lusotitan.html,Natural History Museum,21.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Flusotitan-ml.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017049-267,dinosaurs-herbivorous,range,Cedarpelta,Cedarpelta,-142000000,-127000000,https://fr.wikipedia.org/wiki/Cedarpelta,https://en.wikipedia.org/wiki/Cedarpelta,https://www.nhm.ac.uk/discover/dino-directory/cedarpelta.html,Natural History Museum,10.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FCedarpelta.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016925-206,dinosaurs-herbivorous,range,Gastonia,Gastonia,-142000000,-127000000,https://fr.wikipedia.org/wiki/Gastonia,https://en.wikipedia.org/wiki/Gastonia,https://www.nhm.ac.uk/discover/dino-directory/gastonia.html,Natural History Museum,4.6m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FGastonia.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016535-14,dinosaurs-herbivorous,range,Valdosaurus,Valdosaurus,-142000000,-121000000,https://fr.wikipedia.org/wiki/Valdosaurus,https://en.wikipedia.org/wiki/Valdosaurus,https://www.nhm.ac.uk/discover/dino-directory/valdosaurus.html,Natural History Museum,3.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FValdosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016874-181,dinosaurs-herbivorous,range,Iguanodon,Iguanodon,-140000000,-110000000,https://fr.wikipedia.org/wiki/Iguanodon,https://en.wikipedia.org/wiki/Iguanodon,https://www.nhm.ac.uk/discover/dino-directory/iguanodon.html,Natural History Museum,10.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Figuano.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017138-311,dinosaurs-herbivorous,range,Amargasaurus,Amargasaurus,-132000000,-127000000,https://fr.wikipedia.org/wiki/Amargasaurus,https://en.wikipedia.org/wiki/Amargasaurus,https://www.nhm.ac.uk/discover/dino-directory/amargasaurus.html,Natural History Museum,12.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAmargasaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017114-299,dinosaurs-herbivorous,range,Aragosaurus,Aragosaurus,-132000000,-121000000,https://fr.wikipedia.org/wiki/Aragosaurus,https://en.wikipedia.org/wiki/Aragosaurus,https://www.nhm.ac.uk/discover/dino-directory/aragosaurus.html,Natural History Museum,18.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAragosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016858-173,dinosaurs-herbivorous,range,Jobaria,Jobaria,-132000000,-94000000,https://fr.wikipedia.org/wiki/Jobaria,https://en.wikipedia.org/wiki/Jobaria,https://www.nhm.ac.uk/discover/dino-directory/jobaria.html,Natural History Museum,21.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FJobaria.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016876-182,dinosaurs-herbivorous,range,Hypsilophodon,Hypsilophodon,-130000000,-125000000,https://fr.wikipedia.org/wiki/Hypsilophodon,https://en.wikipedia.org/wiki/Hypsilophodon,https://www.nhm.ac.uk/discover/dino-directory/hypsilophodon.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fhypsilophodon.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016954-220,dinosaurs-herbivorous,range,Equijubus,Equijubus,-127000000,-99000000,https://fr.wikipedia.org/wiki/Equijubus,https://en.wikipedia.org/wiki/Equijubus,https://www.nhm.ac.uk/discover/dino-directory/equijubus.html,Natural History Museum,,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FEquijubus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016860-174,dinosaurs-herbivorous,range,Jinzhousaurus,Jinzhousaurus,-127000000,-121000000,https://fr.wikipedia.org/wiki/Jinzhousaurus,https://en.wikipedia.org/wiki/Jinzhousaurus,https://www.nhm.ac.uk/discover/dino-directory/jinzhousaurus.html,Natural History Museum,,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FJinzhousaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016836-162,dinosaurs-herbivorous,range,Liaoceratops,Liaoceratops,-127000000,-121000000,https://fr.wikipedia.org/wiki/Liaoceratops,https://en.wikipedia.org/wiki/Liaoceratops,https://www.nhm.ac.uk/discover/dino-directory/liaoceratops.html,Natural History Museum,,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FLiaoceratops.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016596-44,dinosaurs-herbivorous,range,Stenopelix,Stenopelix,-127000000,-121000000,https://fr.wikipedia.org/wiki/Stenopelix,https://en.wikipedia.org/wiki/Stenopelix,https://www.nhm.ac.uk/discover/dino-directory/stenopelix.html,Natural History Museum,1.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FStenopelix.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016712-101,dinosaurs-herbivorous,range,Pelorosaurus,Pelorosaurus,-125000000,-124000000,https://fr.wikipedia.org/wiki/Pelorosaurus,https://en.wikipedia.org/wiki/Pelorosaurus,https://www.nhm.ac.uk/discover/dino-directory/pelorosaurus.html,Natural History Museum,25.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fpelo.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016698-94,dinosaurs-herbivorous,range,Polacanthus,Polacanthus,-125000000,-124000000,https://fr.wikipedia.org/wiki/Polacanthus,https://en.wikipedia.org/wiki/Polacanthus,https://www.nhm.ac.uk/discover/dino-directory/polacanthus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fpolac.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017110-297,dinosaurs-herbivorous,range,Archaeoceratops,Archaeoceratops,-121000000,-99000000,https://fr.wikipedia.org/wiki/Archaeoceratops,https://en.wikipedia.org/wiki/Archaeoceratops,https://www.nhm.ac.uk/discover/dino-directory/archaeoceratops.html,Natural History Museum,1.3m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FArchaeoceratops.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017100-292,dinosaurs-herbivorous,range,Atlascopcosaurus,Atlascopcosaurus,-121000000,-97000000,https://fr.wikipedia.org/wiki/Atlascopcosaurus,https://en.wikipedia.org/wiki/Atlascopcosaurus,https://www.nhm.ac.uk/discover/dino-directory/atlascopcosaurus.html,Natural History Museum,3.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAtlascopcosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016937-212,dinosaurs-herbivorous,range,Fukuisaurus,Fukuisaurus,-121000000,-99000000,https://fr.wikipedia.org/wiki/Fukuisaurus,https://en.wikipedia.org/wiki/Fukuisaurus,https://www.nhm.ac.uk/discover/dino-directory/fukuisaurus.html,Natural History Museum,4.7m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FFukuisaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016915-201,dinosaurs-herbivorous,range,Gobisaurus,Gobisaurus,-121000000,-99000000,https://fr.wikipedia.org/wiki/Gobisaurus,https://en.wikipedia.org/wiki/Gobisaurus,https://www.nhm.ac.uk/discover/dino-directory/gobisaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FGobisaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016834-161,dinosaurs-herbivorous,range,Ligabuesaurus,Ligabuesaurus,-121000000,-99000000,https://fr.wikipedia.org/wiki/Ligabuesaurus,https://en.wikipedia.org/wiki/Ligabuesaurus,https://www.nhm.ac.uk/discover/dino-directory/ligabuesaurus.html,Natural History Museum,24.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FLigabuesaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
